camis,name,boro,cuisine,action,score,grade,rating,review_count,location.address1,coordinates.latitude,coordinates.longitude,ratings1
41694170,Antica Pesa,BROOKLYN,Italian,violations,7,A,3.5,310,115 Berry St,40.71884,-73.95865,****
50045600,Antica Trattoria,QUEENS,Italian,violations,11,A,4,105,6810 Fresh Pond Rd,40.70471419,-73.89617778,****
41681571,Antika Pizzeria,QUEENS,Pizza/Italian,violations,13,A,4,344,36-08 30th Ave,40.7646599,-73.9172211,****
50048361,La Antillana Pizzeria,BRONX,Pizza,violations,7,A,4,1,1112 Westchester Ave,40.825271,-73.890098,****
50011932,Antica Ristorante,MANHATTAN,Italian,violations,8,A,4.5,372,8 Stone St,40.70393551,-74.01217318,*****
50051884,Antique Bar and Bakery,MANHATTAN,American,violations,16,B,3.5,258,122 Willow Ave,40.73885161,-74.03451656,****
50048204,Antique Cafe,MANHATTAN,American,violations,4,A,2.5,26,234 W 27th St,40.747131,-73.995613,***
50062788,Dylan's Candy Bar,MANHATTAN,CafÃ©/Coffee/Tea,violations,5,A,3.5,1171,1011 3rd Ave,40.76221991,-73.96582425,****
50065830,Two Little Red Hens,MANHATTAN,American,no violations,0,B,4.5,2163,1652 2nd Ave,40.777528,-73.9517869,*****
41001192,Antique Garage,MANHATTAN,Mediterranean,violations,5,A,3.5,336,41 Mercer St,40.72152,-74.00142,****
50060534,Antique Garage Tribeca,MANHATTAN,Turkish,violations,9,A,4,49,313 Church St,40.71968,-74.00386,****
50001835,Antler Beer And Wine Dispensary,MANHATTAN,American,violations,22,B,4.5,76,123 Allen St,40.71971267,-73.99024041,*****
50064120,Ricos Tacos,BROOKLYN,Mexican,violations,20,B,3.5,155,505 51st St,40.64453,-74.01066,****
50037948,Oscar's Kitchen,BRONX,"Juice, Smoothies, Fruit Salads",violations,20,B,3,16,2618 Jerome Ave,40.86677933,-73.89763641,***
50065559,Maya,BRONX,Latin,violations,24,B,3.5,745,1191 1st Ave,40.76320555,-73.95962251,****
41568650,Tienda Guatemalteca,BROOKLYN,Latin,violations,16,B,3.5,2,1806 Bath Ave,40.60355,-74.006096,****
50016112,Antojitos Ecuatorianos,BROOKLYN,Latin,violations,40,C,4,8,3398 Fulton St,40.684019,-73.870099,****
50038065,Antojitos Mexicanos,MANHATTAN,Spanish,violations,5,A,4.5,7,511 West 181st St,40.84863,-73.93144,*****
40744131,Antojitos Mexicanos,BROOKLYN,Mexican,violations,11,A,3.5,26,107 Graham Ave,40.705406,-73.943206,****
41636621,Antonio's Kitchen,QUEENS,Italian,violations,12,A,4,84,76-08 21st Ave,40.770286,-73.8935501,****
40535659,Antonio's Pizza,BROOKLYN,Pizza,violations,11,A,3.5,24,130 Midland Ave,40.992469,-73.67012,****
41638854,Antonio's Pizzeria & Restaurant,BROOKLYN,Pizza,violations,12,A,4,171,318 Flatbush Ave,40.6771574,-73.9726942,****
41277461,Antonio's Restaurant & Pizzeria,BRONX,Latin,violations,21,B,3,31,6901 Park Ave,40.79214309,-74.00380768,***
41272088,Antonio's Trattoria,BRONX,Italian,violations,22,B,4.5,578,2370 Belmont Ave,40.854131,-73.886601,*****
41151982,Antonucci Cafe,MANHATTAN,Italian,violations,13,A,4,106,170 E 81st St,40.77574,-73.95689,****
40403822,Antuns,QUEENS,American,violations,11,A,3.5,35,96-43 Springfield Blvd,40.71740948,-73.73515291,****
40515597,Anyway Cafe,MANHATTAN,Russian,violations,16,B,4,187,32 E 2nd St,40.7250017,-73.9906009,****
40796717,Anyway Cafe,BROOKLYN,Russian,violations,10,A,4,89,1602 Gravesend Neck Rd,40.59502,-73.95444,****
41550237,AOA Bar & Grill,MANHATTAN,American,violations,13,A,3,282,35 Ave Of The Americas,40.72068785,-74.00544055,***
41676490,Aoyu Sushi,BRONX,Japanese,violations,13,A,4,192,3532 A Johnson Ave,40.88616346,-73.90969634,****
50000964,AP Café,BROOKLYN,CafÃ©/Coffee/Tea,violations,9,A,4,144,420 Troutman St,40.70696419,-73.92211502,****
41701345,Apani,BROOKLYN,Eastern European,violations,24,B,4,15,1520 Sheepshead Bay Rd,40.5872248,-73.9535624,****
50016671,Aperitif Bistro Bayside,QUEENS,French,violations,56,C,4,325,213-41 39th Ave,40.7655165,-73.7716246,****
50006594,Palma,MANHATTAN,American,violations,10,A,4,585,28 Cornelia St,40.73115,-74.00233,****
41373384,Aperitivo Pizza Bar,MANHATTAN,Pizza,violations,12,A,3,165,780 3rd Ave,40.755,-73.97172,***
41194925,Aphrodite's Sweets,QUEENS,Bakery,violations,13,A,4,31,2007 Francis Lewis Blvd,40.7801284,-73.8021473,****
41563113,Apicius,QUEENS,Pizza/Italian,violations,11,A,3.5,39,2072 Steinway St,40.77516,-73.90366,****
50005885,Apna Masala Indian Cuisine,MANHATTAN,Mexican,violations,7,A,4,171,344 E 6th St,40.72638346,-73.98645112,****
50043500,Hamza & Madina Halal Food,QUEENS,Pizza,closed,54,C,4.5,182,154 Broadway,40.76519,-73.52142,*****
40425060,Apollo Bakery,QUEENS,Bakery,violations,12,A,4,43,13536 39th Ave,40.75996,-73.83108,****
41408551,Apollo Theater,MANHATTAN,American,violations,13,A,4.5,166,253 W 125th St,40.80991,-73.95013,*****
41682709,Apothèke,MANHATTAN,American,violations,9,A,4,1292,9 Doyers St,40.71439,-73.99815,****
41452786,NY Pizza Suprema,MANHATTAN,American,violations,7,A,4,1474,413 8th Ave,40.75020599,-73.99532318,****
50054931,Little Collins,MANHATTAN,Sandwiches,violations,9,A,4.5,643,667 Lexington Ave,40.75993,-73.969711,*****
50035047,Dunkin' Donuts Baskin Robbins,QUEENS,Chinese,violations,18,B,3.5,4,168-04 Jamaica Ave,40.70622,-73.79208,****
50064502,Apple Gourmet,MANHATTAN,Korean,violations,37,C,4,6,404 Atlantic Ave,40.68677,-73.98481,****
50005075,Applejack Diner,MANHATTAN,American,violations,6,A,2.5,225,1725 Broadway,40.7645296,-73.9824447,***
40752494,Applebee's Grill + Bar,BRONX,American,violations,36,C,1.5,120,2276 Bartow Ave,40.86612963,-73.82628274,**
40512868,Aquagrill,MANHATTAN,Seafood,violations,9,A,4,1209,210 Spring St,40.72535456,-74.00370109,****
40849380,AquaMarina,MANHATTAN,Italian,violations,10,A,3.5,92,4060 Broadway,40.8433196,-73.9388948,****
41092078,Aquavit,MANHATTAN,Scandinavian,violations,39,C,4,652,65 E 55th St,40.76079,-73.97221,****
40379894,Van Cortlandt Park,BRONX,Irish,violations,2,A,4.5,65,80 Van Cortlandt Park S,40.89269541,-73.89282095,*****
50034236,Aquino's,BROOKLYN,Spanish,violations,12,A,3.5,27,429 Central Ave,40.69262293,-73.91521096,****
40573929,Arabelle,MANHATTAN,American,violations,9,A,3,24,37 E 64th St,40.766315,-73.9683507,***
41468415,Arabesque,MANHATTAN,Mediterranean,violations,19,B,3.5,336,4 E 36th St,40.74929,-73.98317,****
50049618,Arashi Sushi,BROOKLYN,Japanese,violations,8,A,3.5,29,9605 Church Ave,40.65602875,-73.91543579,****
41593187,Arbor Bistro,MANHATTAN,Asian,violations,33,C,3.5,119,226 W Houston St,40.7287,-74.00485,****
50047431,Arbuz,BROOKLYN,"Juice, Smoothies, Fruit Salads",violations,13,A,4,172,1706 Sheepshead Bay Rd,40.585796,-73.951922,****
41190814,Arby's,QUEENS,Sandwiches,violations,12,A,3.5,46,6916 Metropolitan Ave,40.71194,-73.88551,****
50008281,Arcade Bakery,MANHATTAN,Bakery,violations,9,A,4.5,189,220 Church St,40.71686979,-74.00660227,*****
50059197,St. Patrick's Cathedral,MANHATTAN,American,violations,13,A,4.5,386,460 Madison Ave,40.758466,-73.9761,*****
40571081,Spectrum,BRONX,American,violations,16,B,1.5,728,43 W 23rd St,40.74245307,-73.99123013,**
50037531,Archestratus,BROOKLYN,CafÃ©/Coffee/Tea,violations,17,B,5,26,160 Huron St,40.7328481,-73.9551518,*****
50066663,Archie's Famous Pizza,STATEN ISLAND,Pizza,violations,12,A,4,1,2236 Forest Ave,40.62641,-74.16417,****
50035339,Archie's Tap & Table,BRONX,American,violations,28,C,4.5,69,536 City Island Ave,40.85311127,-73.78949738,*****
50008935,Archie's Bar & Pizza,BROOKLYN,Pizza,violations,2,A,4.5,201,128 Central Ave,40.699703,-73.928512,*****
41683811,Grand Central Terminal,BROOKLYN,American,violations,33,C,4.5,1217,89 E 42nd St,40.752793,-73.977165,*****
50006110,Arco Cafe,MANHATTAN,Italian,closed,33,C,4.5,210,886 Amsterdam Ave,40.7988462,-73.967065,*****
41403291,Ardesia Wine Bar,MANHATTAN,American,violations,13,A,4,317,510 W 52nd St,40.7660831,-73.99145812,****
40387787,Areo Ristorante,BROOKLYN,Italian,violations,9,A,3.5,135,8424 3rd Ave,40.62421921,-74.03064236,****
50010250,Areperia Arepa Lady,QUEENS,Latin,violations,12,A,4.5,379,77-02A Roosevelt Ave,40.747595,-73.88439,*****
50045347,Arepas Burger,QUEENS,Spanish,violations,4,A,3.5,21,81-05 Northern Blvd,40.75575,-73.88604,****
50004377,Arepas Cafe,QUEENS,Latin,violations,24,B,4,761,3307 36th Ave,40.7557551,-73.927737,****
50015811,Arepas Grill,QUEENS,Latin,reclosed,14,B,4,225,21-19 Broadway,40.76499926,-73.93052376,****
41475820,Argo Tea,MANHATTAN,CafÃ©/Coffee/Tea,violations,19,B,3.5,330,1792 Broadway,40.76715931,-73.98151185,****
41503007,Argo Tea Café,MANHATTAN,CafÃ©/Coffee/Tea,violations,33,C,3.5,210,275 7th Ave,40.74555,-73.9941599,****
41616501,Argo Tea,MANHATTAN,American,violations,7,A,4,371,949 Broadway,40.74083688,-73.9894557,****
40396267,Arharn Thai Restaurant,QUEENS,Thai,violations,8,A,4,157,3205 36th Ave,40.75629,-73.928547,****
41495911,Aria Wine Bar,MANHATTAN,Italian,violations,7,A,3.5,592,117 Perry St,40.73512,-74.00671,****
50056690,Aria Kabab,QUEENS,Afghan,violations,52,C,4,58,7255 Kissena Blvd,40.72771,-73.81285,****
40868400,Ariana Afghan Kebab Restaurant,MANHATTAN,Afghan,violations,6,A,4,414,787 9th Ave,40.76515,-73.98813,****
50033875,Ariana's Catering,STATEN ISLAND,Italian,violations,5,A,4,7,4864 Arthur Kill Rd,40.52356,-74.23877,****
41464260,Ariels Cafe,QUEENS,American,violations,13,A,3,16,9717 Queens Blvd,40.72969437,-73.86057281,***
41463078,Spot Dessert Bar,MANHATTAN,Spanish,violations,35,C,4,2545,13 St Marks Pl,40.72939,-73.988923,****
40386058,Genki Sushi,STATEN ISLAND,Japanese,violations,8,A,3.5,116,262 Arden Ave,40.55278344,-74.19332537,****
40397335,Arirang Hibachi Steakhouse,BROOKLYN,Steak,violations,12,A,3.5,264,8814 4th Ave,40.62106,-74.02927,****
41591603,Aris Pollos A La Brasa,BROOKLYN,Spanish,violations,9,A,4,17,691 Knickerbocker Ave,40.69474,-73.9107,****
40545227,Ariyoshi Japanese Restaurants,QUEENS,Japanese,violations,12,A,3.5,133,226 E 53rd St,40.75705,-73.96843,****
50035581,Arkansas Fried Chicken,BRONX,American,violations,24,B,3,1,730 E 149th St,40.81299,-73.90863,***
40634891,Arlene's Grocery,MANHATTAN,American,violations,16,B,4,251,95 Stanton St,40.72133,-73.98838,****
41435950,Cannelle Patisserie,BROOKLYN,Bakery,violations,41,C,4.5,632,75-59 31st Ave,40.76017183,-73.89207218,*****
50000309,Armando's Kitchen,BROOKLYN,Italian,violations,14,B,4.5,7,1345 Rockaway Pkwy,40.64723,-73.904011,*****
50012217,Armando's Pizza,BROOKLYN,Pizza,violations,12,A,3.5,6,5119 Ave U,40.6102917,-73.9221044,****
41302692,Armandos Pollo Rico Restaurant,QUEENS,Latin,violations,26,B,4,3,11002 Jamaica Ave,40.696169,-73.837781,****
41434187,Armando's Restaurant & Bar,BROOKLYN,Italian,violations,26,B,3.5,153,143 Montague St,40.694821,-73.993564,****
50055631,Armani Ristorante,MANHATTAN,Italian,violations,21,B,4,178,717 5th Ave,40.76184632,-73.97422998,****
50051411,Armond's Lounge,BROOKLYN,American,violations,28,C,5,6,2065 Fulton St,40.678399,-73.910446,*****
40386747,Arno Ristorante,MANHATTAN,Italian,violations,13,A,3.5,165,141 W 38th St,40.7534599,-73.98842,****
50036899,Aroma A Mexico Taqueria,BROOKLYN,Mexican,violations,12,A,3.5,46,568 4th Ave,40.66632,-73.99236,****
50036685,Aroma Brazil Restaurant,QUEENS,Brazilian,violations,10,A,4,89,75-13 Roosevelt Ave,40.7471117,-73.8902638,****
50005981,Aroma de Cafe Bakery Restaurant,QUEENS,Spanish,violations,38,C,3.5,24,81-02 Broadway,40.7430122,-73.8837676,****
41431828,Aroma Espresso Bar,MANHATTAN,American,violations,4,A,3.5,448,161 W 72nd St,40.77853775,-73.98070526,****
50052333,Bocaditos Bistro,MANHATTAN,Pizza,violations,9,A,4.5,173,4863 Broadway,40.86684983,-73.92399084,*****
50001962,Arome,MANHATTAN,American,violations,23,B,3.5,24,325 Broadway,40.72189713,-74.00362396,****
41087782,Pio Pio 8,MANHATTAN,American,closed,27,B,4,2013,604 10th Ave,40.76050629,-73.99456449,****
41720477,Aroy Dee Thai Kitchen,MANHATTAN,Thai,violations,23,B,3.5,307,20 John St,40.709682,-74.008972,****
41379322,Arriba Arriba Sunnyside,QUEENS,Mexican,violations,8,A,3,187,40-15 Queens Blvd,40.74413,-73.92352,***
50016031,Arrogant Swine,BROOKLYN,Barbecue,violations,52,C,3.5,239,173 Morgan Ave,40.71009569,-73.93340304,****
41226031,Ars Nova Theater,MANHATTAN,American,violations,2,A,4.5,17,511 W 54th St,40.76766205,-73.99049377,*****
40976304,Art Bar,MANHATTAN,American,violations,15,B,3.5,458,52 8th Ave,40.73844,-74.00343,****
50037434,Art Cafe,BROOKLYN,American,violations,2,A,4,26,886 Pacific St,40.6801,-73.964617,****
50002694,Art House Restaurant,BROOKLYN,French,violations,26,B,3.5,55,2751 Ocean Ave,40.594277,-73.950076,****
40513633,Arte Cafe,MANHATTAN,Italian,violations,12,A,3,496,106 W 73rd St,40.778494,-73.978869,***
40399329,Arte Restaurant,MANHATTAN,Italian,violations,55,C,3.5,82,21 E 9th St,40.7325058,-73.99455261,****
41370414,Trattoria Zero Otto Nove,BRONX,Italian,violations,10,A,4,605,2357 Arthur Ave,40.8546515,-73.8883526,****
40561040,Arthur's Tavern,MANHATTAN,American,violations,13,A,3,186,57 Grove St,40.73321,-74.0034699,***
50038979,Artichoke Basille's Pizza,BROOKLYN,Italian,violations,10,A,3.5,247,59 5th Ave,40.68101077,-73.97718139,****
41493180,Artichoke Basille's Pizza & Bar,MANHATTAN,Pizza/Italian,violations,20,B,3.5,1309,114 10th Ave,40.74402393,-74.00642203,****
50057006,Artichoke Basille's Pizza,BROOKLYN,Pizza,violations,28,C,4,3567,321 E 14th St,40.73211246,-73.98390568,****
40515670,Arties Steak & Seafood,BRONX,Italian,violations,8,A,4,161,394 City Island Ave,40.84964,-73.78706,****
41557498,Artifakt Bar & Lounge,MANHATTAN,American,violations,9,A,5,8,54 Watts St,40.72374627,-74.00539756,*****
50056382,Roberta's,QUEENS,Pizza,violations,5,A,4,2305,261 Moore St,40.70504353,-73.93357123,****
41256607,Max Caffe,MANHATTAN,Mediterranean,closed,79,C,3.5,193,1262 Amsterdam Ave,40.8109033,-73.9582608,****
50044876,Arts and Crafts Beer Parlor,MANHATTAN,American,violations,4,A,4.5,214,26 W 8th St,40.7327283,-73.99771582,*****
40375616,Arturo's,MANHATTAN,Italian,violations,19,B,4,579,106 W Houston St,40.72735633,-74.00049448,****
40387399,Arturo's Pizza,BRONX,Pizza,violations,6,A,3.5,101,1610 York Ave,40.77528,-73.94737,****
40423571,Artuso Pastry Shop,BRONX,Italian,violations,11,A,4.5,107,670 E 187th St,40.85416,-73.885124,*****
50004923,Arunee Thai,QUEENS,Thai,violations,13,A,4,264,78-23 37th Ave,40.7494503,-73.8873621,****
40857107,Stix Kosher Restaurant,QUEENS,Jewish/Kosher,violations,13,A,4,154,10115 Queens Blvd,40.726556,-73.851522,****
50040181,As Is NYC,MANHATTAN,American,violations,3,A,4,147,734 10th Ave,40.7645799,-73.9914759,****
50047585,Asea Fusion Modern Asian Bistro,BROOKLYN,Asian,violations,13,A,4,197,4120 8th Ave,40.64588,-73.99915,****
41708251,Asea Fusion Modern Asian Bistro,BROOKLYN,Asian,violations,4,A,4,197,4120 8th Ave,40.64588,-73.99915,****
41552594,Asellina,MANHATTAN,Italian,violations,12,A,3.5,346,420 Park Ave S,40.74391,-73.9839,****
41308515,Ashbox,BROOKLYN,Sandwiches,violations,10,A,4.5,114,1154 Manhattan Ave,40.738267,-73.955158,*****
41310577,Ashby's,MANHATTAN,American,violations,11,A,2.5,65,120 Broadway,40.7085915,-74.0108032,***
40898366,Just Salad,MANHATTAN,American,violations,20,B,3,165,100 Maiden Ln,40.706897,-74.007211,***
50015845,Ashley's Fine Foods,MANHATTAN,American,violations,23,B,2.5,108,500 Lexington Ave,40.75499,-73.97364,***
50059684,Ashoka Indian Restaurant,MANHATTAN,Indian,violations,36,C,4.5,143,489 Columbus Ave,40.78476,-73.97303,*****
50011121,Ashoka Grill,BROOKLYN,Indian,violations,9,A,4,158,1436 Flatbush Ave,40.6356477,-73.9508667,****
50003177,Asia Chinese Restaurant,QUEENS,Chinese,violations,5,A,4,1,8746 Britton Ave,40.748058,-73.878395,****
50033267,Asia de Cuba,MANHATTAN,Chinese/Cuban,violations,31,C,3.5,217,415 Lafayette St,40.72845,-73.99212,****
50038669,Asia Express,MANHATTAN,Chinese,violations,12,A,3,54,493 2nd Ave,40.741,-73.97906,***
50044100,Asia Grill Express,BRONX,Pizza/Italian,violations,19,B,2.5,44,888B Grand Concourse,40.82652188,-73.92256692,***
50043683,Asia Harbor,BROOKLYN,Japanese,violations,9,A,3.5,58,402 Church Ave,40.643948,-73.9763473,****
41656966,Asia Chinese Restaurant,QUEENS,Chinese,violations,5,A,4,1,8746 Britton Ave,40.748058,-73.878395,****
41343933,Palace Of Asia,BROOKLYN,Jewish/Kosher,violations,24,B,4,212,540 Lawrence Square Blvd S,40.27154791,-74.67292205,****
41541736,Asia Roma,MANHATTAN,American,violations,21,B,3,54,40 Mulberry St,40.714839,-73.999404,***
41614411,Asiam Thai Cuisine,MANHATTAN,Thai,violations,21,B,3.5,183,259 1st Ave,40.7322388,-73.9822769,****
50049572,Asian 59,MANHATTAN,Chinese/Japanese,violations,34,C,3.5,51,207 E 59th St,40.76153,-73.96595,****
50043033,Asian 83,MANHATTAN,Chinese,violations,11,A,2.5,21,1605 2nd Ave,40.77626,-73.953269,***
50019058,Nargis Cafe,BROOKLYN,Asian,violations,9,A,4,548,2818 Coney Island Ave,40.58764267,-73.96073151,****
50009986,Asian Chao,QUEENS,Asian,violations,11,A,2.5,18,94-00 Grand Central Pkwy,40.7746627,-73.8720053,***
41502729,Asian Chef,QUEENS,Chinese,violations,21,B,3.5,16,29-04 172nd St,40.77010944,-73.79326634,****
41636405,Exo Cafe,QUEENS,Filipino,violations,6,A,3.5,442,70-20 Austin St,40.7209,-73.846475,****
50043494,Asian Fortune Restaurant,QUEENS,Chinese,violations,9,A,3.5,59,103-35 Queens Blvd,40.7244621,-73.8493213,****
50041341,Asian Fusion,MANHATTAN,Asian,violations,13,A,4,43,7827 Bergenline Ave,40.80165,-74.00705,****
50046117,Pizza Classica,QUEENS,Chinese,violations,9,A,4,315,8989 Union Tpke,40.70671199,-73.85552495,****
50005340,Asian Gourmet,QUEENS,Asian,violations,13,A,3.5,96,57-11 Main St,40.7461675,-73.8261072,****
50001974,Asian Halal Food Restaurant,QUEENS,Asian,violations,12,A,2,4,39-44 21st St,40.75594872,-73.9406497,**
41454471,Asian Jewels Seafood Restaurant,QUEENS,Chinese,violations,15,B,3.5,894,13330 39th Ave,40.759076,-73.8337556,****
41455831,Asian Kitchen Incorporated,BROOKLYN,Chinese,violations,29,C,3.5,14,2362 86th St,40.5995,-73.99011,****
41371617,Asura Asian Bistro,MANHATTAN,Asian,violations,8,A,3.5,268,235 W 35th St,40.7522492,-73.991222,****
41653501,Outback Steakhouse,QUEENS,Asian,violations,21,B,3,231,2348 Bell Blvd,40.7808385,-73.7756086,***
50033817,Asian Wok,MANHATTAN,Chinese,violations,28,C,2.5,31,88 Fulton St,40.70979201,-74.00184631,***
50063518,Asian Yummy House,BROOKLYN,Chinese,violations,14,B,2.5,15,824 Broadway,40.6991501,-73.9395905,***
50049804,Aska,BROOKLYN,Scandinavian,violations,13,A,4.5,54,47 S 5th St,40.71226,-73.96641,*****
41260089,Aso Rock Lounge & Restaurant,QUEENS,African,violations,11,A,3.5,5,13824 Farmers Blvd,40.6723654,-73.7643218,****
41297608,Astor Center,MANHATTAN,American,violations,10,A,4.5,40,399 Lafayette St,40.7280733,-73.9927646,*****
40402333,Astoria Bagel Shop & Deli,QUEENS,American,violations,8,A,4,125,28-12 Ditmars Blvd,40.77686,-73.91221,****
41494299,Astoria Bowl,QUEENS,American,violations,8,A,3.5,175,19-45 49th St,40.77313,-73.8946,****
50012357,Astoria Coffee,QUEENS,CafÃ©/Coffee/Tea,violations,2,A,4.5,259,30-04 30th St,40.76712409,-73.92249243,*****
41718393,Per Se,QUEENS,American,violations,6,A,4.5,1373,10 Columbus Cir,40.76815289,-73.98276296,*****
50036222,Sweet Afton,QUEENS,American,violations,11,A,4,963,30-09 34th St,40.765352,-73.918983,****
50045376,Tufino Pizzeria Napoletana,QUEENS,Pizza,violations,7,A,4,290,36-08 Ditmars Blvd,40.773986,-73.908126,****
50003373,Astoria Park,QUEENS,American,violations,18,B,4.5,259,,40.77911343,-73.92257429,*****
50033304,Astoria Pizza Factory,QUEENS,Pizza,violations,13,A,4.5,119,1946 37th St,40.7786345,-73.90264851,*****
50015826,Astoria Pizza Factory,QUEENS,Pizza/Italian,violations,3,A,4.5,119,1946 37th St,40.7786345,-73.90264851,*****
50001699,Astoria Tavern,QUEENS,Irish,violations,2,A,4,68,33-16 23rd Ave,40.77319101,-73.91134367,****
40760469,Astral Fitness and Wellness Center,BRONX,"Juice, Smoothies, Fruit Salads",violations,10,A,4,26,5500 Broadway,40.876617,-73.905899,****
40373113,Astro Restaurant,MANHATTAN,American,violations,22,B,3,204,1361 6th Ave,40.76316118,-73.97810139,***
50049095,Asuka Sushi,MANHATTAN,Japanese,violations,16,B,4,735,300 W 23rd St,40.74529,-73.99888,****
50002256,Asura Asian Bistro,MANHATTAN,Asian,violations,32,C,3.5,268,235 W 35th St,40.7522492,-73.991222,****
41576339,Asya Indian Restaurant,BROOKLYN,Indian,violations,43,C,3,216,46 Henry St,40.69963,-73.9921,***
50056151,Brighton Asylum,BROOKLYN,"Bottled beverages, including water, sodas, juices, etc.",violations,7,A,4,107,2 Brighton Ave,40.8582308,-74.14352327,****
50018027,At the Wallace,MANHATTAN,American,violations,11,A,4.5,148,3612 Broadway,40.8286496,-73.94858322,*****
41376793,Darbar Fine Indian Cuisine,MANHATTAN,Indian,violations,10,A,4,420,152 E 46th St,40.75348,-73.97355,****
50006605,Cafe At Your Mother-in-Law,BROOKLYN,Korean,violations,15,B,4,128,3071 Brighton 4th St,40.57748,-73.96325,****
50067105,Atami Japanese Fusion,MANHATTAN,Japanese,violations,7,A,4,110,1167 2nd Ave,40.762268,-73.963501,****
41677309,Atami Japanese Fusion,MANHATTAN,Japanese,violations,7,A,4,110,1167 2nd Ave,40.762268,-73.963501,****
50052441,Ateaz,QUEENS,CafÃ©/Coffee/Tea,violations,5,A,4.5,103,116-29 Metropolitan Ave,40.70730254,-73.83533624,*****
41545595,Atera,MANHATTAN,American,violations,13,A,4.5,207,77 Worth St,40.71694,-74.0057,*****
40966222,Ateres Avrohom,BROOKLYN,Jewish/Kosher,violations,28,C,5,3,75 Ross St,40.7039844,-73.9634867,*****
41377819,Athena Mediterranean Cuisine,BROOKLYN,Mediterranean,violations,9,A,4,265,535 6th Ave,40.66476,-73.98648,****
41198981,Taverna Kyclades,QUEENS,Mexican,violations,10,A,4,1872,3307 Ditmars Blvd,40.7753227,-73.909217,****
